File,Result,D_B,D_C,D_L,D_R,D_S,D_E(%),nNodes,nEdges,nSegRelEdges,dPairs,segPairErrors,nodeCorrect,edgeDiffClassCount,undirDiffClassCount,nSeg,detectedSeg,dSegRelEdges,CorrectSegments,CorrectSegmentsAndClass,ClassError,CorrectSegRels,CorrectSegRelLocations,SegRelErrors,hasCorrectSegments,hasCorrectSegLab,hasCorrectRelationLocations,hasCorrectRelLab,hasCorrectStructure
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_455_em_723.lg, Incorrect,14,4,10,4,6,0.8733259034539415,4,12,1,6,3,0,2,1,2,1,0,0,0,2,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_455_em_724.lg, Incorrect,36,12,24,12,12,0.5759709257629949,12,132,8,17,6,0,2,1,9,6,0,1,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_725.lg, Incorrect,48,12,36,20,16,0.6234627599261631,12,132,5,26,8,0,4,2,6,7,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_726.lg, Incorrect,128,33,95,37,58,0.511432026227713,33,1056,24,64,29,0,4,2,25,15,0,1,0,25,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_727.lg, Incorrect,38,10,28,18,10,0.6303688947853502,10,90,5,20,5,0,6,3,6,2,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_728.lg, Incorrect,43,11,32,16,16,0.6402483085562768,11,110,5,22,8,0,4,2,6,5,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_729.lg, Incorrect,13,6,7,3,4,0.6160647544032529,6,30,5,5,2,0,0,0,6,2,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_730.lg, Incorrect,44,12,32,12,20,0.6272051453326974,12,132,9,22,10,0,0,0,10,5,0,0,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_731.lg, Incorrect,30,10,20,8,12,0.6121842974870475,10,90,8,14,6,0,0,0,9,3,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_732.lg, Incorrect,50,16,34,16,18,0.5500825350357078,16,240,11,23,9,0,4,2,12,5,0,0,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_733.lg, Incorrect,20,6,14,8,6,0.7101145488546438,6,30,3,10,3,0,2,1,4,3,0,1,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_734.lg, Incorrect,35,9,26,2,24,0.7260918272556524,9,72,8,14,12,0,0,0,9,2,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_735.lg, Incorrect,47,11,36,10,26,0.6860833294505845,11,110,5,22,13,0,2,1,6,5,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_736.lg, Incorrect,62,17,45,29,16,0.5497600778154378,17,272,12,35,8,0,4,2,12,7,0,2,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_737.lg, Incorrect,51,17,34,8,26,0.554242287264565,17,272,15,21,13,0,0,0,16,7,0,1,0,16,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_738.lg, Incorrect,16,4,12,2,10,0.970956976391759,4,12,2,6,5,0,2,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_739.lg, Incorrect,51,16,35,13,22,0.5615487811075787,16,240,12,23,11,0,2,1,13,7,0,1,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_740.lg, Incorrect,56,16,40,22,18,0.5607031897388154,16,240,11,29,9,0,4,2,12,8,0,2,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_741.lg, Incorrect,11,4,7,1,6,0.8236231323375071,4,12,3,4,3,0,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_742.lg, Incorrect,28,9,19,9,10,0.6287930543880155,9,72,5,14,5,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_743.lg, Incorrect,45,15,30,20,10,0.5320607877484065,15,210,11,25,5,0,0,0,12,5,0,0,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_744.lg, Incorrect,162,37,125,65,60,0.5061925352871414,37,1332,23,91,30,0,8,4,24,17,0,2,0,24,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_745.lg, Incorrect,49,13,36,24,12,0.5859115198426254,13,156,7,28,6,0,4,2,7,5,0,1,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_746.lg, Incorrect,63,17,46,18,28,0.577361211458287,17,272,10,31,14,0,2,1,11,7,0,1,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_747.lg, Incorrect,58,16,42,24,18,0.5640637640065402,16,240,8,31,9,0,4,2,9,5,0,1,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_748.lg, Incorrect,67,18,49,21,28,0.5675528121078436,18,306,11,32,14,0,6,3,12,6,0,0,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_456_em_749.lg, Incorrect,99,28,71,21,50,0.5212094514408862,28,756,22,45,25,0,2,1,23,9,0,0,0,23,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_750.lg, Incorrect,69,20,49,29,20,0.5295027190334552,20,380,14,34,10,0,10,5,15,7,0,3,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_751.lg, Incorrect,45,9,36,20,16,0.7261704339925265,9,72,4,26,8,0,4,2,5,3,0,1,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_752.lg, Incorrect,26,6,20,12,8,0.7776314534740161,6,30,2,13,4,0,6,3,3,2,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_753.lg, Incorrect,36,10,26,8,18,0.6615658151288426,10,90,5,17,9,0,0,0,6,3,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_754.lg, Incorrect,57,15,42,26,16,0.5744132730789665,15,210,8,32,8,0,4,2,9,9,0,1,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_755.lg, Incorrect,44,10,34,18,16,0.6787577728362143,10,90,4,22,8,0,8,4,5,3,0,0,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_756.lg, Incorrect,74,23,51,25,26,0.5147180947378405,23,506,17,36,13,0,4,2,18,9,0,3,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_757.lg, Incorrect,9,3,6,0,6,1.0,3,6,2,3,3,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_758.lg, Incorrect,7,3,4,2,2,0.7979489500391171,3,6,3,3,1,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_759.lg, Incorrect,46,12,34,20,14,0.6110628975206723,12,132,6,26,7,0,2,1,7,4,0,2,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_760.lg, Incorrect,44,15,29,15,14,0.5432701887419215,15,210,10,22,7,0,0,0,11,9,0,3,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_761.lg, Incorrect,84,16,68,36,32,0.6324796730308293,16,240,5,47,16,0,10,5,6,7,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_762.lg, Incorrect,66,17,49,21,28,0.5817606059244855,17,272,10,34,14,0,2,1,11,5,0,0,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_763.lg, Incorrect,48,15,33,11,22,0.5733606403570403,15,210,15,21,11,0,2,1,14,5,0,0,0,14,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_764.lg, Incorrect,54,15,39,13,26,0.5942705263200553,15,210,11,25,13,0,2,1,12,6,0,1,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_765.lg, Incorrect,48,14,34,12,22,0.5932985528121136,14,182,10,22,11,0,2,1,11,6,0,1,0,11,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_766.lg, Incorrect,73,20,53,21,32,0.5278800549063346,21,420,14,35,16,0,4,2,15,7,0,1,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_767.lg, Incorrect,6,3,3,1,2,0.7614856834587244,3,6,2,2,1,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_768.lg, Incorrect,56,17,39,23,16,0.540398082753128,17,272,12,29,8,0,4,2,13,6,0,1,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_769.lg, Incorrect,15,5,10,6,4,0.7181067922288351,5,20,4,8,2,0,0,0,4,1,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_770.lg, Incorrect,56,14,42,6,36,0.6417113504706408,14,182,11,24,18,0,0,0,12,4,0,0,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_771.lg, Incorrect,74,23,51,13,38,0.5305056154373045,23,506,20,32,19,0,0,0,21,10,0,2,0,21,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_772.lg, Incorrect,31,9,22,6,16,0.6747251063945328,9,72,8,14,8,0,0,0,9,3,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_773.lg, Incorrect,137,41,96,38,58,0.4766671546714658,41,1640,35,64,29,0,6,3,36,14,0,2,0,36,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_457_em_774.lg, Incorrect,64,16,48,26,22,0.5833262103032357,16,240,9,35,11,0,4,2,10,8,0,2,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_775.lg, Incorrect,52,16,36,16,20,0.5586578230718515,16,240,13,24,10,0,4,2,14,5,0,1,0,14,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_776.lg, Incorrect,8,3,5,1,4,0.9097891700343342,3,6,1,3,2,0,0,0,2,1,0,0,0,2,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_777.lg, Incorrect,74,24,50,24,26,0.5059977719283436,24,552,20,36,13,0,2,1,21,10,0,2,0,21,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_778.lg, Incorrect,115,37,78,30,48,0.4772734520805768,37,1332,34,52,24,0,4,2,35,13,0,2,0,35,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_779.lg, Incorrect,51,13,38,16,22,0.6230273082974099,13,156,7,24,11,0,6,3,8,5,0,0,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_780.lg, Incorrect,55,10,45,23,22,0.7338400045531973,10,90,3,31,11,0,6,3,4,3,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_781.lg, Incorrect,43,13,30,12,18,0.5927373732989644,13,156,9,20,9,0,2,1,10,3,0,1,0,10,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_782.lg, Incorrect,53,11,42,14,28,0.7074797865876126,11,110,6,27,14,0,2,1,7,4,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_783.lg, Incorrect,29,9,20,10,10,0.6332414243148983,9,72,6,14,5,0,2,1,7,4,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_784.lg, Incorrect,16,4,12,2,10,0.970956976391759,4,12,2,6,5,0,2,1,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_785.lg, Incorrect,22,7,15,3,12,0.7107122628306818,7,42,6,9,6,0,0,0,7,1,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_786.lg, Incorrect,25,7,18,8,10,0.7142012357274146,7,42,3,13,5,0,0,0,4,5,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_787.lg, Incorrect,92,25,67,33,34,0.4849790850608445,27,702,19,44,17,0,12,6,20,6,0,1,0,20,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_788.lg, Incorrect,24,9,15,7,8,0.5965895993069906,9,72,8,10,4,0,2,1,8,4,0,1,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_789.lg, Incorrect,29,9,20,8,12,0.6450981890528643,9,72,6,13,6,0,2,1,7,4,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_790.lg, Incorrect,81,23,58,22,36,0.5350983151232183,23,506,17,39,18,0,2,1,18,8,0,0,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_791.lg, Incorrect,22,6,16,8,8,0.7488981742781812,6,30,2,9,4,0,6,3,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_792.lg, Incorrect,27,8,19,11,8,0.6534822818399816,8,56,5,14,4,0,2,1,6,3,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_793.lg, Incorrect,45,13,32,8,24,0.6150476946447355,13,156,11,20,12,0,0,0,12,4,0,0,0,12,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_794.lg, Incorrect,66,20,46,16,30,0.5429673101479126,20,380,16,30,15,0,2,1,17,8,0,0,0,17,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_795.lg, Incorrect,78,21,57,15,42,0.5615406549411138,21,420,16,34,21,0,4,2,17,6,0,0,0,17,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_796.lg, Incorrect,54,17,37,17,20,0.5466615751105621,17,272,12,24,10,0,6,3,13,5,0,0,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_797.lg, Incorrect,85,21,64,16,48,0.5761405770236067,21,420,15,40,24,0,0,0,16,7,0,0,0,16,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_798.lg, Incorrect,26,6,20,6,14,0.8332088773305664,6,30,2,12,7,0,2,1,3,3,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_458_em_799.lg, Incorrect,152,40,112,40,72,0.49426003767822113,40,1560,31,72,36,0,8,4,32,12,0,3,0,32,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_800.lg, Incorrect,78,23,55,21,34,0.5296358888179782,23,506,17,36,17,0,4,2,18,10,0,1,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_801.lg, Incorrect,66,18,48,16,32,0.5731466168574824,18,306,14,31,16,0,2,1,15,6,0,0,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_802.lg, Incorrect,35,9,26,12,14,0.68062792147381,9,72,5,17,7,0,4,2,6,4,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_803.lg, Incorrect,27,10,17,9,8,0.5775852968933829,10,90,8,13,4,0,0,0,9,4,0,0,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_804.lg, Incorrect,39,11,28,20,8,0.5914016413649367,11,110,5,21,4,0,6,3,6,3,0,2,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_805.lg, Incorrect,50,16,34,14,20,0.5550204869831178,16,240,14,23,10,0,2,1,14,7,0,1,0,14,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_806.lg, Incorrect,44,11,33,19,14,0.6348251971705013,11,110,5,24,7,0,4,2,6,5,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_807.lg, Incorrect,10,4,6,2,4,0.7614856834587244,4,12,2,4,2,0,0,0,3,2,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_808.lg, Incorrect,5,3,2,2,0,0.5257834230632086,3,6,2,2,0,0,0,0,3,2,0,2,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_809.lg, Incorrect,42,11,31,11,20,0.6524223117601818,11,110,6,19,10,0,4,2,7,2,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_810.lg, Incorrect,95,25,70,32,38,0.5310753911247816,25,600,17,50,19,0,2,1,18,8,0,0,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_811.lg, Incorrect,101,24,77,41,36,0.5429547487749247,24,552,14,56,18,0,6,3,15,12,0,1,0,15,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_812.lg, Incorrect,6,3,3,1,2,0.7614856834587244,3,6,2,2,1,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_813.lg, Incorrect,98,21,77,31,46,0.5863727451844954,21,420,12,51,23,0,6,3,13,6,0,0,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_814.lg, Incorrect,157,40,117,51,66,0.4931832055181478,40,1560,26,78,33,0,12,6,27,14,0,2,0,27,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_815.lg, Incorrect,55,15,40,14,26,0.5582961949220182,16,240,12,25,13,0,4,2,13,4,0,0,0,13,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_816.lg, Incorrect,6,3,3,1,2,0.7614856834587244,3,6,2,2,1,0,0,0,3,1,0,0,0,3,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_817.lg, Incorrect,28,9,19,11,8,0.6156781667491382,9,72,5,14,4,0,2,1,6,4,0,1,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_818.lg, Incorrect,34,11,23,13,10,0.5862586462527005,11,110,9,17,5,0,2,1,9,5,0,1,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_819.lg, Incorrect,185,47,138,70,68,0.47666456850306166,47,2162,30,89,34,0,30,15,31,13,0,2,0,31,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_820.lg, Incorrect,93,24,69,31,38,0.5386427581698916,24,552,18,47,19,0,6,3,18,9,0,2,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_821.lg, Incorrect,99,26,73,35,38,0.525637202852788,26,650,16,54,19,0,0,0,17,13,0,1,0,17,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_822.lg, Incorrect,29,8,21,9,12,0.6917608285273568,8,56,6,14,6,0,2,1,7,2,0,0,0,7,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_823.lg, Incorrect,39,9,30,12,18,0.7151657414559676,9,72,5,19,9,0,4,2,6,3,0,0,0,6,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_459_em_824.lg, Incorrect,36,10,26,12,14,0.6439630562532925,10,90,8,18,7,0,2,1,8,3,0,0,0,8,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_460_em_825.lg, Incorrect,81,22,59,19,40,0.5505347283254348,22,462,17,38,20,0,2,1,18,6,0,0,0,18,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_460_em_826.lg, Incorrect,23,7,16,6,10,0.701721145440878,7,42,4,10,5,0,2,1,5,3,0,0,0,5,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_460_em_827.lg, Incorrect,43,9,34,16,18,0.7290614236454256,9,72,3,24,9,0,2,1,4,3,0,0,0,4,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_460_em_828.lg, Incorrect,74,18,56,36,20,0.5611492094096519,18,306,8,40,10,0,12,6,9,8,0,2,0,9,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_460_em_829.lg, Incorrect,68,18,50,20,30,0.5419674721277047,19,342,13,32,15,0,6,3,14,8,0,1,0,14,0,0,0,0,0,0,0,0
/home/antoine/MLCV/Master_2_MLVC_Recognize_Handwritten_Equation/data/lg_output/result/UN_460_em_830.lg, Incorrect,23,8,15,5,10,0.6467087656236746,8,56,5,10,5,0,0,0,6,4,0,0,0,6,0,0,0,0,0,0,0,0
